"concept_id","concept_name","concept_code","vocabulary_id","category"
41338658,"2 ML Cefotaxime 262 MG/ML Injectable Solution [Claforan] Box of 500","OMOP2536620","RxNorm Extension","cefotaxime"
41338794,"2 ML Cefotaxime 262 MG/ML Injectable Solution [Claforan] Box of 5 by Sanofi","OMOP2536756","RxNorm Extension","cefotaxime"
43626857,"2 ML Cefotaxime 262 MG/ML Injectable Solution [Claforan] Box of 5 by SANOFI AVENTIS (ALLEMAGNE)","OMOP753393","RxNorm Extension","cefotaxime"
43716787,"2 ML Cefotaxime 262 MG/ML Injectable Solution [Claforan] by Sanofi","OMOP753391","RxNorm Extension","cefotaxime"
44190681,"2 ML Cefotaxime 263 MG/ML Injectable Solution","OMOP3067404","RxNorm Extension","cefotaxime"
44190216,"2 ML Cefotaxime 263 MG/ML Injectable Solution Box of 5","OMOP3066939","RxNorm Extension","cefotaxime"
44190716,"2 ML Cefotaxime 263 MG/ML Injectable Solution [Claforan]","OMOP3067439","RxNorm Extension","cefotaxime"
44190356,"2 ML Cefotaxime 263 MG/ML Injectable Solution [Claforan] Box of 5","OMOP3067079","RxNorm Extension","cefotaxime"
41344190,"2 ML Cefotaxime 500 MG/ML Injectable Solution","OMOP2542152","RxNorm Extension","cefotaxime"
41340025,"2 ML Cefotaxime 500 MG/ML Injectable Solution Box of 5","OMOP2537987","RxNorm Extension","cefotaxime"
41342890,"2 ML Cefotaxime 500 MG/ML Injectable Solution [Claforan]","OMOP2540852","RxNorm Extension","cefotaxime"
41342889,"2 ML Cefotaxime 500 MG/ML Injectable Solution [Claforan] Box of 5","OMOP2540851","RxNorm Extension","cefotaxime"
41340930,"2 ML Cefotaxime 500 MG/ML Injectable Solution [Claforan] Box of 5 by Emra-Med","OMOP2538892","RxNorm Extension","cefotaxime"
41342066,"2 ML Cefotaxime 525 MG/ML Injectable Solution","OMOP2540028","RxNorm Extension","cefotaxime"
41338385,"2 ML Cefotaxime 525 MG/ML Injectable Solution Box of 5","OMOP2536347","RxNorm Extension","cefotaxime"
41339196,"2 ML Cefotaxime 525 MG/ML Injectable Solution [Claforan]","OMOP2537158","RxNorm Extension","cefotaxime"
41340805,"2 ML Cefotaxime 525 MG/ML Injectable Solution [Claforan] Box of 5","OMOP2538767","RxNorm Extension","cefotaxime"
41390170,"40 ML Cefotaxime 52.5 MG/ML Injectable Solution","OMOP2588132","RxNorm Extension","cefotaxime"
41389773,"40 ML Cefotaxime 52.5 MG/ML Injectable Solution Box of 100","OMOP2587735","RxNorm Extension","cefotaxime"
41390023,"40 ML Cefotaxime 52.5 MG/ML Injectable Solution Box of 1000","OMOP2587985","RxNorm Extension","cefotaxime"
41390076,"40 ML Cefotaxime 52.5 MG/ML Injectable Solution Box of 25","OMOP2588038","RxNorm Extension","cefotaxime"
41390254,"40 ML Cefotaxime 52.5 MG/ML Injectable Solution Box of 250","OMOP2588216","RxNorm Extension","cefotaxime"
41389978,"40 ML Cefotaxime 52.5 MG/ML Injectable Solution Box of 5","OMOP2587940","RxNorm Extension","cefotaxime"
41390255,"40 ML Cefotaxime 52.5 MG/ML Injectable Solution Box of 50","OMOP2588217","RxNorm Extension","cefotaxime"
41390253,"40 ML Cefotaxime 52.5 MG/ML Injectable Solution Box of 500","OMOP2588215","RxNorm Extension","cefotaxime"
41389700,"40 ML Cefotaxime 52.5 MG/ML Injectable Solution [Claforan]","OMOP2587662","RxNorm Extension","cefotaxime"
41390322,"40 ML Cefotaxime 52.5 MG/ML Injectable Solution [Claforan] Box of 100","OMOP2588284","RxNorm Extension","cefotaxime"
41389959,"40 ML Cefotaxime 52.5 MG/ML Injectable Solution [Claforan] Box of 1000","OMOP2587921","RxNorm Extension","cefotaxime"
41389900,"40 ML Cefotaxime 52.5 MG/ML Injectable Solution [Claforan] Box of 25","OMOP2587862","RxNorm Extension","cefotaxime"
41390000,"40 ML Cefotaxime 52.5 MG/ML Injectable Solution [Claforan] Box of 250","OMOP2587962","RxNorm Extension","cefotaxime"
41389755,"40 ML Cefotaxime 52.5 MG/ML Injectable Solution [Claforan] Box of 5","OMOP2587717","RxNorm Extension","cefotaxime"
41389699,"40 ML Cefotaxime 52.5 MG/ML Injectable Solution [Claforan] Box of 50","OMOP2587661","RxNorm Extension","cefotaxime"
41389960,"40 ML Cefotaxime 52.5 MG/ML Injectable Solution [Claforan] Box of 500","OMOP2587922","RxNorm Extension","cefotaxime"
41390060,"40 ML Cefotaxime 52.5 MG/ML Injectable Solution [Claforan] Box of 5 by Sanofi","OMOP2588022","RxNorm Extension","cefotaxime"
36418716,"4 ML Cefotaxime 262 MG/ML Injectable Solution","OMOP4761020","RxNorm Extension","cefotaxime"
44191527,"4 ML Cefotaxime 262 MG/ML Injectable Solution","OMOP3068250","RxNorm Extension","cefotaxime"
36780918,"4 ML Cefotaxime 262 MG/ML Injectable Solution Box of 1","OMOP4769212","RxNorm Extension","cefotaxime"
44191525,"4 ML Cefotaxime 262 MG/ML Injectable Solution Box of 100","OMOP3068248","RxNorm Extension","cefotaxime"
44191552,"4 ML Cefotaxime 262 MG/ML Injectable Solution Box of 1000","OMOP3068275","RxNorm Extension","cefotaxime"
44191571,"4 ML Cefotaxime 262 MG/ML Injectable Solution Box of 25","OMOP3068294","RxNorm Extension","cefotaxime"
44191605,"4 ML Cefotaxime 262 MG/ML Injectable Solution Box of 250","OMOP3068328","RxNorm Extension","cefotaxime"
36418715,"4 ML Cefotaxime 262 MG/ML Injectable Solution Box of 5","OMOP4761019","RxNorm Extension","cefotaxime"
44191526,"4 ML Cefotaxime 262 MG/ML Injectable Solution Box of 5","OMOP3068249","RxNorm Extension","cefotaxime"
44191580,"4 ML Cefotaxime 262 MG/ML Injectable Solution Box of 50","OMOP3068303","RxNorm Extension","cefotaxime"
44191579,"4 ML Cefotaxime 262 MG/ML Injectable Solution Box of 500","OMOP3068302","RxNorm Extension","cefotaxime"
36418714,"4 ML Cefotaxime 262 MG/ML Injectable Solution [Claforan]","OMOP4761018","RxNorm Extension","cefotaxime"
44191597,"4 ML Cefotaxime 262 MG/ML Injectable Solution [Claforan]","OMOP3068320","RxNorm Extension","cefotaxime"
36780917,"4 ML Cefotaxime 262 MG/ML Injectable Solution [Claforan] Box of 1","OMOP4769211","RxNorm Extension","cefotaxime"
44191573,"4 ML Cefotaxime 262 MG/ML Injectable Solution [Claforan] Box of 100","OMOP3068296","RxNorm Extension","cefotaxime"
44191519,"4 ML Cefotaxime 262 MG/ML Injectable Solution [Claforan] Box of 1000","OMOP3068242","RxNorm Extension","cefotaxime"
36780916,"4 ML Cefotaxime 262 MG/ML Injectable Solution [Claforan] Box of 1 by Sanofi","OMOP4769210","RxNorm Extension","cefotaxime"
44191546,"4 ML Cefotaxime 262 MG/ML Injectable Solution [Claforan] Box of 25","OMOP3068269","RxNorm Extension","cefotaxime"
44191596,"4 ML Cefotaxime 262 MG/ML Injectable Solution [Claforan] Box of 250","OMOP3068319","RxNorm Extension","cefotaxime"
36418713,"4 ML Cefotaxime 262 MG/ML Injectable Solution [Claforan] Box of 5","OMOP4761017","RxNorm Extension","cefotaxime"
44191584,"4 ML Cefotaxime 262 MG/ML Injectable Solution [Claforan] Box of 5","OMOP3068307","RxNorm Extension","cefotaxime"
44191574,"4 ML Cefotaxime 262 MG/ML Injectable Solution [Claforan] Box of 50","OMOP3068297","RxNorm Extension","cefotaxime"
44191595,"4 ML Cefotaxime 262 MG/ML Injectable Solution [Claforan] Box of 500","OMOP3068318","RxNorm Extension","cefotaxime"
44191559,"4 ML Cefotaxime 262 MG/ML Injectable Solution [Claforan] Box of 5 by Sanofi","OMOP3068282","RxNorm Extension","cefotaxime"
42658267,"4 ML Cefotaxime 262 MG/ML Injectable Solution [Claforan] by Sanofi","OMOP4869831","RxNorm Extension","cefotaxime"
36278640,"4 ML Cefotaxime 262 MG/ML Injectable Solution [Claforan] by Sanofi","OMOP3129515","RxNorm Extension","cefotaxime"
43645272,"4 ML Cefotaxime 263 MG/ML Injectable Solution","OMOP763531","RxNorm Extension","cefotaxime"
41350632,"4 ML Cefotaxime 263 MG/ML Injectable Solution Box of 100","OMOP2548594","RxNorm Extension","cefotaxime"
41351071,"4 ML Cefotaxime 263 MG/ML Injectable Solution Box of 1000","OMOP2549033","RxNorm Extension","cefotaxime"
41350881,"4 ML Cefotaxime 263 MG/ML Injectable Solution Box of 25","OMOP2548843","RxNorm Extension","cefotaxime"
41350880,"4 ML Cefotaxime 263 MG/ML Injectable Solution Box of 250","OMOP2548842","RxNorm Extension","cefotaxime"
41351070,"4 ML Cefotaxime 263 MG/ML Injectable Solution Box of 5","OMOP2549032","RxNorm Extension","cefotaxime"
41350758,"4 ML Cefotaxime 263 MG/ML Injectable Solution Box of 50","OMOP2548720","RxNorm Extension","cefotaxime"
41351072,"4 ML Cefotaxime 263 MG/ML Injectable Solution Box of 500","OMOP2549034","RxNorm Extension","cefotaxime"
43681317,"4 ML Cefotaxime 263 MG/ML Injectable Solution [Cefotaxim Ratiopharm]","OMOP763535","RxNorm Extension","cefotaxime"
43645273,"4 ML Cefotaxime 263 MG/ML Injectable Solution [Cefotaxim Ratiopharm] by Ratiopharm","OMOP763536","RxNorm Extension","cefotaxime"
43806991,"4 ML Cefotaxime 263 MG/ML Injectable Solution [Claforan]","OMOP763532","RxNorm Extension","cefotaxime"
41350846,"4 ML Cefotaxime 263 MG/ML Injectable Solution [Claforan] Box of 100","OMOP2548808","RxNorm Extension","cefotaxime"
41350845,"4 ML Cefotaxime 263 MG/ML Injectable Solution [Claforan] Box of 1000","OMOP2548807","RxNorm Extension","cefotaxime"
41351505,"4 ML Cefotaxime 263 MG/ML Injectable Solution [Claforan] Box of 25","OMOP2549467","RxNorm Extension","cefotaxime"
41350723,"4 ML Cefotaxime 263 MG/ML Injectable Solution [Claforan] Box of 250","OMOP2548685","RxNorm Extension","cefotaxime"
41351303,"4 ML Cefotaxime 263 MG/ML Injectable Solution [Claforan] Box of 5","OMOP2549265","RxNorm Extension","cefotaxime"
41350847,"4 ML Cefotaxime 263 MG/ML Injectable Solution [Claforan] Box of 50","OMOP2548809","RxNorm Extension","cefotaxime"
41350657,"4 ML Cefotaxime 263 MG/ML Injectable Solution [Claforan] Box of 500","OMOP2548619","RxNorm Extension","cefotaxime"
41350928,"4 ML Cefotaxime 263 MG/ML Injectable Solution [Claforan] Box of 5 by Emra-Med","OMOP2548890","RxNorm Extension","cefotaxime"
41350865,"4 ML Cefotaxime 263 MG/ML Injectable Solution [Claforan] Box of 5 by Kohlpharma","OMOP2548827","RxNorm Extension","cefotaxime"
41351318,"4 ML Cefotaxime 263 MG/ML Injectable Solution [Claforan] Box of 5 by Mtk","OMOP2549280","RxNorm Extension","cefotaxime"
41350802,"4 ML Cefotaxime 263 MG/ML Injectable Solution [Claforan] Box of 5 by Sanofi","OMOP2548764","RxNorm Extension","cefotaxime"
43591172,"4 ML Cefotaxime 263 MG/ML Injectable Solution [Claforan] by Sanofi","OMOP763533","RxNorm Extension","cefotaxime"
35604005,"50 ML cefotaxime 20 MG/ML Injection","1747115","RxNorm","cefotaxime"
35604155,"50 ML cefotaxime 20 MG/ML Injection [Claforan]","1747117","RxNorm","cefotaxime"
41392898,"50 ML Cefotaxime 40 MG/ML Injectable Solution","OMOP2590860","RxNorm Extension","cefotaxime"
41392897,"50 ML Cefotaxime 40 MG/ML Injectable Solution Box of 5","OMOP2590859","RxNorm Extension","cefotaxime"
41398082,"50 ML Cefotaxime 40 MG/ML Injectable Solution Box of 5 by Azupharma","OMOP2596044","RxNorm Extension","cefotaxime"
41396587,"50 ML Cefotaxime 40 MG/ML Injectable Solution [Cefotaxim]","OMOP2594549","RxNorm Extension","cefotaxime"
41399315,"50 ML Cefotaxime 40 MG/ML Injectable Solution [Cefotaxim] Box of 5","OMOP2597277","RxNorm Extension","cefotaxime"
35604159,"50 ML cefotaxime 40 MG/ML Injection","1747121","RxNorm","cefotaxime"
35604161,"50 ML cefotaxime 40 MG/ML Injection [Claforan]","1747123","RxNorm","cefotaxime"
43671034,"524 MG Cefotaxime 0.261 MG/MG Injectable Solution","OMOP720030","RxNorm Extension","cefotaxime"
43832856,"524 MG Cefotaxime 0.261 MG/MG Injectable Solution Box of 10","OMOP720032","RxNorm Extension","cefotaxime"
43869033,"524 MG Cefotaxime 0.261 MG/MG Injectable Solution Box of 5","OMOP720031","RxNorm Extension","cefotaxime"
43598766,"524 MG Cefotaxime 0.261 MG/MG Injectable Solution [Cefotaxim Ratiopharm]","OMOP720034","RxNorm Extension","cefotaxime"
43869034,"524 MG Cefotaxime 0.261 MG/MG Injectable Solution [Cefotaxim Ratiopharm] Box of 10","OMOP720038","RxNorm Extension","cefotaxime"
43671035,"524 MG Cefotaxime 0.261 MG/MG Injectable Solution [Cefotaxim Ratiopharm] Box of 10 by Ratiopharm","OMOP720039","RxNorm Extension","cefotaxime"
43850827,"524 MG Cefotaxime 0.261 MG/MG Injectable Solution [Cefotaxim Ratiopharm] Box of 5","OMOP720036","RxNorm Extension","cefotaxime"
43814729,"524 MG Cefotaxime 0.261 MG/MG Injectable Solution [Cefotaxim Ratiopharm] Box of 5 by Ratiopharm","OMOP720037","RxNorm Extension","cefotaxime"
43724727,"524 MG Cefotaxime 0.261 MG/MG Injectable Solution [Cefotaxim Ratiopharm] by Ratiopharm","OMOP720035","RxNorm Extension","cefotaxime"
43831328,"524 MG Cefotaxime 1 MG/MG Injectable Solution","OMOP863925","RxNorm Extension","cefotaxime"
36897067,"524 ML Cefotaxime 1 MG/ML Injectable Solution","OMOP994011","RxNorm Extension","cefotaxime"
43652984,"524 ML Cefotaxime 1 MG/ML Injectable Solution Box of 10","OMOP720041","RxNorm Extension","cefotaxime"
43706789,"524 ML Cefotaxime 1 MG/ML Injectable Solution Box of 100","OMOP720044","RxNorm Extension","cefotaxime"
43706787,"524 ML Cefotaxime 1 MG/ML Injectable Solution Box of 25","OMOP720042","RxNorm Extension","cefotaxime"
43796647,"524 ML Cefotaxime 1 MG/ML Injectable Solution Box of 5","OMOP720040","RxNorm Extension","cefotaxime"
43706788,"524 ML Cefotaxime 1 MG/ML Injectable Solution Box of 50","OMOP720043","RxNorm Extension","cefotaxime"
43742844,"524 ML Cefotaxime 1 MG/ML Injectable Solution [Cefotaxim Hexal]","OMOP720045","RxNorm Extension","cefotaxime"
43778770,"524 ML Cefotaxime 1 MG/ML Injectable Solution [Cefotaxim Hexal] Box of 10","OMOP720049","RxNorm Extension","cefotaxime"
43724729,"524 ML Cefotaxime 1 MG/ML Injectable Solution [Cefotaxim Hexal] Box of 100","OMOP720056","RxNorm Extension","cefotaxime"
43598767,"524 ML Cefotaxime 1 MG/ML Injectable Solution [Cefotaxim Hexal] Box of 100 by Hexal","OMOP720057","RxNorm Extension","cefotaxime"
43814730,"524 ML Cefotaxime 1 MG/ML Injectable Solution [Cefotaxim Hexal] Box of 10 by Hexal","OMOP720050","RxNorm Extension","cefotaxime"
43724728,"524 ML Cefotaxime 1 MG/ML Injectable Solution [Cefotaxim Hexal] Box of 25","OMOP720051","RxNorm Extension","cefotaxime"
43634914,"524 ML Cefotaxime 1 MG/ML Injectable Solution [Cefotaxim Hexal] Box of 25 by Hexal","OMOP720052","RxNorm Extension","cefotaxime"
43652986,"524 ML Cefotaxime 1 MG/ML Injectable Solution [Cefotaxim Hexal] Box of 5","OMOP720047","RxNorm Extension","cefotaxime"
43688937,"524 ML Cefotaxime 1 MG/ML Injectable Solution [Cefotaxim Hexal] Box of 50","OMOP720054","RxNorm Extension","cefotaxime"
43814731,"524 ML Cefotaxime 1 MG/ML Injectable Solution [Cefotaxim Hexal] Box of 50 by Hexal","OMOP720055","RxNorm Extension","cefotaxime"
43688936,"524 ML Cefotaxime 1 MG/ML Injectable Solution [Cefotaxim Hexal] Box of 5 by Hexal","OMOP720048","RxNorm Extension","cefotaxime"
43652985,"524 ML Cefotaxime 1 MG/ML Injectable Solution [Cefotaxim Hexal] by Hexal","OMOP720046","RxNorm Extension","cefotaxime"
42913172,"AJU CEFOTAXIME SODIUM","OMOP4640094","RxNorm Extension","cefotaxime"
42909177,"APROGEN CEFOTAXIME SODIUM","OMOP4636099","RxNorm Extension","cefotaxime"
1774470,"cefotaxime","2186","RxNorm","cefotaxime"
43622130,"Cefotaxime 0.001 MG/MG","OMOP659000","RxNorm Extension","cefotaxime"
43748068,"Cefotaxime 0.001 MG/MG [Cefotaxim Hexal]","OMOP659001","RxNorm Extension","cefotaxime"
43820179,"Cefotaxime 0.001 MG/MG Injectable Solution","OMOP658971","RxNorm Extension","cefotaxime"
43730138,"Cefotaxime 0.001 MG/MG Injectable Solution Box of 10","OMOP658973","RxNorm Extension","cefotaxime"
43856287,"Cefotaxime 0.001 MG/MG Injectable Solution Box of 100","OMOP658975","RxNorm Extension","cefotaxime"
43712128,"Cefotaxime 0.001 MG/MG Injectable Solution Box of 25","OMOP658974","RxNorm Extension","cefotaxime"
43838273,"Cefotaxime 0.001 MG/MG Injectable Solution Box of 5","OMOP658972","RxNorm Extension","cefotaxime"
43820180,"Cefotaxime 0.001 MG/MG Injectable Solution [Cefotaxim Hexal]","OMOP658976","RxNorm Extension","cefotaxime"
43640303,"Cefotaxime 0.001 MG/MG Injectable Solution [Cefotaxim Hexal] Box of 10","OMOP658978","RxNorm Extension","cefotaxime"
43748066,"Cefotaxime 0.001 MG/MG Injectable Solution [Cefotaxim Hexal] Box of 100","OMOP658980","RxNorm Extension","cefotaxime"
43658421,"Cefotaxime 0.001 MG/MG Injectable Solution [Cefotaxim Hexal] Box of 25","OMOP658979","RxNorm Extension","cefotaxime"
43658420,"Cefotaxime 0.001 MG/MG Injectable Solution [Cefotaxim Hexal] Box of 5","OMOP658977","RxNorm Extension","cefotaxime"
43730135,"Cefotaxime 0.21 MG/MG","OMOP658956","RxNorm Extension","cefotaxime"
43712126,"Cefotaxime 0.21 MG/MG [Cefotaxim-Ratiopharm]","OMOP658959","RxNorm Extension","cefotaxime"
43586093,"Cefotaxime 0.21 MG/MG [Claforan]","OMOP658957","RxNorm Extension","cefotaxime"
43622128,"Cefotaxime 0.21 MG/MG Injectable Solution","OMOP658960","RxNorm Extension","cefotaxime"
43730137,"Cefotaxime 0.21 MG/MG Injectable Solution [Cefotaxim-Ratiopharm]","OMOP658965","RxNorm Extension","cefotaxime"
43586094,"Cefotaxime 0.21 MG/MG Injectable Solution [Claforan]","OMOP658961","RxNorm Extension","cefotaxime"
42729506,"Cefotaxime 0.261 MG/MG","OMOP2722384","RxNorm Extension","cefotaxime"
42713681,"Cefotaxime 0.261 MG/MG [Cefotaxim Ratiopharm]","OMOP2737542","RxNorm Extension","cefotaxime"
42718033,"Cefotaxime 0.261 MG/MG Injectable Solution","OMOP2728993","RxNorm Extension","cefotaxime"
42728702,"Cefotaxime 0.261 MG/MG Injectable Solution Box of 10","OMOP2735729","RxNorm Extension","cefotaxime"
42719354,"Cefotaxime 0.261 MG/MG Injectable Solution Box of 5","OMOP2740816","RxNorm Extension","cefotaxime"
42722502,"Cefotaxime 0.261 MG/MG Injectable Solution [Cefotaxim Ratiopharm]","OMOP2729221","RxNorm Extension","cefotaxime"
42717139,"Cefotaxime 0.261 MG/MG Injectable Solution [Cefotaxim Ratiopharm] Box of 10","OMOP2734919","RxNorm Extension","cefotaxime"
42714408,"Cefotaxime 0.261 MG/MG Injectable Solution [Cefotaxim Ratiopharm] Box of 5","OMOP2738914","RxNorm Extension","cefotaxime"
43784205,"Cefotaxime 0.262 MG/MG","OMOP659009","RxNorm Extension","cefotaxime"
43712129,"Cefotaxime 0.262 MG/MG [Cefotaxim Ratiopharm]","OMOP658982","RxNorm Extension","cefotaxime"
43820181,"Cefotaxime 0.262 MG/MG [Claforan]","OMOP659010","RxNorm Extension","cefotaxime"
43586096,"Cefotaxime 0.262 MG/MG Injectable Solution","OMOP659016","RxNorm Extension","cefotaxime"
43712132,"Cefotaxime 0.262 MG/MG Injectable Solution Box of 10","OMOP659017","RxNorm Extension","cefotaxime"
43838275,"Cefotaxime 0.262 MG/MG Injectable Solution Box of 100","OMOP659012","RxNorm Extension","cefotaxime"
43856288,"Cefotaxime 0.262 MG/MG Injectable Solution Box of 5","OMOP658983","RxNorm Extension","cefotaxime"
43712130,"Cefotaxime 0.262 MG/MG Injectable Solution [Cefotaxim Ratiopharm]","OMOP658984","RxNorm Extension","cefotaxime"
43838274,"Cefotaxime 0.262 MG/MG Injectable Solution [Cefotaxim Ratiopharm] Box of 10","OMOP658986","RxNorm Extension","cefotaxime"
43712131,"Cefotaxime 0.262 MG/MG Injectable Solution [Cefotaxim Ratiopharm] Box of 5","OMOP658985","RxNorm Extension","cefotaxime"
43802054,"Cefotaxime 0.262 MG/MG Injectable Solution [Claforan]","OMOP659013","RxNorm Extension","cefotaxime"
43820182,"Cefotaxime 0.262 MG/MG Injectable Solution [Claforan] Box of 100","OMOP659015","RxNorm Extension","cefotaxime"
43640306,"Cefotaxime 0.262 MG/MG Injectable Solution [Claforan] Box of 5","OMOP659014","RxNorm Extension","cefotaxime"
43784204,"Cefotaxime 0.967 MG/MG","OMOP658999","RxNorm Extension","cefotaxime"
43766043,"Cefotaxime 0.967 MG/MG Injectable Solution","OMOP659021","RxNorm Extension","cefotaxime"
46275704,"cefotaxime 1000 MG","1656311","RxNorm","cefotaxime"
40024692,"Cefotaxime 1000 MG","329652","RxNorm","cefotaxime"
42942184,"Cefotaxime 1000 MG [AJU CEFOTAXIME SODIUM]","OMOP4668824","RxNorm Extension","cefotaxime"
42942180,"Cefotaxime 1000 MG [APROGEN CEFOTAXIME SODIUM]","OMOP4668820","RxNorm Extension","cefotaxime"
42942178,"Cefotaxime 1000 MG [ASFOTASIM]","OMOP4668818","RxNorm Extension","cefotaxime"
42942179,"Cefotaxime 1000 MG [CEFOTAC]","OMOP4668819","RxNorm Extension","cefotaxime"
42942181,"Cefotaxime 1000 MG [CEFOTAM]","OMOP4668821","RxNorm Extension","cefotaxime"
35147292,"Cefotaxime 1000 MG [Cefotax]","OMOP4804367","RxNorm Extension","cefotaxime"
41173175,"Cefotaxime 1000 MG [Cefotaxim]","OMOP2371137","RxNorm Extension","cefotaxime"
41142097,"Cefotaxime 1000 MG [Cefotaxim Atv]","OMOP2340059","RxNorm Extension","cefotaxime"
41266529,"Cefotaxime 1000 MG [Cefotaxim Carino]","OMOP2464491","RxNorm Extension","cefotaxime"
40923140,"Cefotaxime 1000 MG [Cefotaxim Carino Sr]","OMOP2121102","RxNorm Extension","cefotaxime"
41016602,"Cefotaxime 1000 MG [Cefotaxim Dts]","OMOP2214564","RxNorm Extension","cefotaxime"
41297552,"Cefotaxime 1000 MG [Cefotaxim Eberth]","OMOP2495514","RxNorm Extension","cefotaxime"
43151618,"Cefotaxime 1000 MG [CEFOTAXIME MYLAN]","OMOP499075","RxNorm Extension","cefotaxime"
43162795,"Cefotaxime 1000 MG [CEFOTAXIME PANPHARMA]","OMOP499076","RxNorm Extension","cefotaxime"
40954392,"Cefotaxime 1000 MG [Cefotaxim Fresenius]","OMOP2152354","RxNorm Extension","cefotaxime"
40860884,"Cefotaxime 1000 MG [Cefotaxim Gry]","OMOP2058846","RxNorm Extension","cefotaxime"
41297551,"Cefotaxime 1000 MG [Cefotaxim Hexal]","OMOP2495513","RxNorm Extension","cefotaxime"
41110697,"Cefotaxime 1000 MG [Cefotaxim Hikma]","OMOP2308659","RxNorm Extension","cefotaxime"
41266528,"Cefotaxime 1000 MG [Cefotaxim Ratiopharm]","OMOP2464490","RxNorm Extension","cefotaxime"
41173174,"Cefotaxime 1000 MG [Cefotaxim Saar]","OMOP2371136","RxNorm Extension","cefotaxime"
41204691,"Cefotaxime 1000 MG [Cefotaxim Sandoz]","OMOP2402653","RxNorm Extension","cefotaxime"
42942174,"Cefotaxime 1000 MG [CETAXIME]","OMOP4668814","RxNorm Extension","cefotaxime"
42942185,"Cefotaxime 1000 MG [CJ CEFOTAXIME SODIUM]","OMOP4668825","RxNorm Extension","cefotaxime"
42942186,"Cefotaxime 1000 MG [CKD CEFOTAXIME]","OMOP4668826","RxNorm Extension","cefotaxime"
46275707,"cefotaxime 1000 MG [Claforan]","1656314","RxNorm","cefotaxime"
44093773,"Cefotaxime 1000 MG [Claforan Add-Vantage]","OMOP1088404","RxNorm Extension","cefotaxime"
44029019,"Cefotaxime 1000 MG [Claforan-Vantage]","OMOP1023650","RxNorm Extension","cefotaxime"
42942175,"Cefotaxime 1000 MG [DAEWOONG CEFOTAXIME SODIUM]","OMOP4668815","RxNorm Extension","cefotaxime"
35858878,"cefotaxime 1000 MG [Ennuoni]","OMOP5015748","RxNorm Extension","cefotaxime"
42942187,"Cefotaxime 1000 MG [HANMI CEFOTAXIME SODIUM]","OMOP4668827","RxNorm Extension","cefotaxime"
42942182,"Cefotaxime 1000 MG [HAWON CEFOTAXIME]","OMOP4668822","RxNorm Extension","cefotaxime"
44097644,"Cefotaxime 1000 MG Injectable Solution","OMOP1092275","RxNorm Extension","cefotaxime"
40868556,"Cefotaxime 1000 MG Injectable Solution Box of 1","OMOP2066518","RxNorm Extension","cefotaxime"
40993283,"Cefotaxime 1000 MG Injectable Solution Box of 10","OMOP2191245","RxNorm Extension","cefotaxime"
41180871,"Cefotaxime 1000 MG Injectable Solution Box of 100","OMOP2378833","RxNorm Extension","cefotaxime"
41180870,"Cefotaxime 1000 MG Injectable Solution Box of 1000","OMOP2378832","RxNorm Extension","cefotaxime"
35744494,"Cefotaxime 1000 MG Injectable Solution Box of 10 by A A H","OMOP2745955","RxNorm Extension","cefotaxime"
40731224,"Cefotaxime 1000 MG Injectable Solution Box of 10 by Bowmed Ibisqus","OMOP4725867","RxNorm Extension","cefotaxime"
36810407,"Cefotaxime 1000 MG Injectable Solution Box of 10 by MIP","OMOP4824442","RxNorm Extension","cefotaxime"
40887596,"Cefotaxime 1000 MG Injectable Solution Box of 10 by Ratiopharm","OMOP2085558","RxNorm Extension","cefotaxime"
36931506,"cefotaxime 1000 MG Injectable Solution Box of 10 by Reig Jofre","OMOP5201237","RxNorm Extension","cefotaxime"
36961388,"cefotaxime 1000 MG Injectable Solution Box of 10 by Tetris","OMOP5201236","RxNorm Extension","cefotaxime"
35761251,"Cefotaxime 1000 MG Injectable Solution Box of 10 by Wockhardt","OMOP2762712","RxNorm Extension","cefotaxime"
35748733,"Cefotaxime 1000 MG Injectable Solution Box of 1 by A A H","OMOP2750194","RxNorm Extension","cefotaxime"
40822562,"Cefotaxime 1000 MG Injectable Solution Box of 1 by Azupharma","OMOP2020524","RxNorm Extension","cefotaxime"
35769606,"Cefotaxime 1000 MG Injectable Solution Box of 1 by Genus","OMOP2771067","RxNorm Extension","cefotaxime"
35748734,"Cefotaxime 1000 MG Injectable Solution Box of 1 by Lupin","OMOP2750195","RxNorm Extension","cefotaxime"
35773935,"Cefotaxime 1000 MG Injectable Solution Box of 1 by Wockhardt","OMOP2775396","RxNorm Extension","cefotaxime"
41024258,"Cefotaxime 1000 MG Injectable Solution Box of 25","OMOP2222220","RxNorm Extension","cefotaxime"
41305201,"Cefotaxime 1000 MG Injectable Solution Box of 250","OMOP2503163","RxNorm Extension","cefotaxime"
35748732,"Cefotaxime 1000 MG Injectable Solution Box of 25 by A A H","OMOP2750193","RxNorm Extension","cefotaxime"
35752869,"Cefotaxime 1000 MG Injectable Solution Box of 25 by Genus","OMOP2754330","RxNorm Extension","cefotaxime"
43032224,"Cefotaxime 1000 MG Injectable Solution Box of 25 by Panpharma","OMOP4847277","RxNorm Extension","cefotaxime"
41055516,"Cefotaxime 1000 MG Injectable Solution Box of 5","OMOP2253478","RxNorm Extension","cefotaxime"
41118303,"Cefotaxime 1000 MG Injectable Solution Box of 50","OMOP2316265","RxNorm Extension","cefotaxime"
